2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.500000,0.600000
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.501000,0.600160
2.502000,0.600320
2.502000,0.600320
2.502000,0.600320
2.502000,0.600320
2.502000,0.600320
2.502000,0.600320
2.502000,0.600320
2.502000,0.600320
2.502000,0.600320
2.502000,0.600320
2.502000,0.600320
2.502000,0.600320
2.502000,0.600320
2.502000,0.600320
2.502000,0.600320
2.502000,0.600320
2.502000,0.600320
2.502000,0.600320
2.502000,0.600320
2.502000,0.600320
2.502000,0.600320
2.502000,0.600320
2.502000,0.600320
2.502000,0.600320
2.502000,0.600320
2.502000,0.600320
2.502000,0.600320
2.502000,0.600320
2.502000,0.600320
2.502000,0.600320
2.502000,0.600320
2.502000,0.600320
2.502000,0.600320
2.502000,0.600320
2.502000,0.600320
2.502000,0.600320
2.502000,0.600320
2.502000,0.600320
2.502000,0.600320
2.502000,0.600320
2.502000,0.600320
2.502000,0.600320
2.502000,0.600320
2.502000,0.600320
2.502000,0.600320
2.502000,0.600320
2.502000,0.600320
2.502000,0.600320
2.502000,0.600320
2.502000,0.600320
2.502000,0.600320
2.502000,0.600320
2.502000,0.600320
2.502000,0.600320
2.502000,0.600320
